Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4215,3,Detached House,14/12/2021,15/12/2021,22/12/2021,1,7,8,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,3,Detached House,22/04/2022,9/05/2022,10/05/2022,17,1,18,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,3,Detached House,16/05/2022,27/05/2022,1/06/2022,11,5,16,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,3,Detached House,7/02/2022,21/02/2022,22/02/2022,14,1,15,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,3,Detached House,10/11/2021,18/11/2021,25/11/2021,8,7,15,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,3,Detached House,8/07/2021,29/07/2021,29/10/2021,21,92,113,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,4,Detached House,20/01/2022,3/02/2022,21/02/2022,14,18,32,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,28/06/2021,7/07/2021,10/08/2021,9,34,43,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,24/08/2021,31/08/2021,14/09/2021,7,14,21,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,23/03/2022,5/04/2022,19/04/2022,13,14,27,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4214,3,Detached House,4/02/2022,15/02/2022,17/02/2022,11,2,13,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4214,3,Cluster House,19/10/2021,27/10/2021,4/11/2021,8,8,16,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4214,3,Cluster House,4/01/2022,13/01/2022,14/01/2022,9,1,10,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4214,3,Cluster House,1/09/2021,10/09/2021,28/10/2021,9,48,57,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,26/07/2021,5/08/2021,1/09/2021,10,27,37,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,28/04/2022,6/05/2022,19/05/2022,8,13,21,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,1/09/2021,6/09/2021,22/09/2021,5,16,21,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,30/08/2021,6/09/2021,10/09/2021,7,4,11,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,2,Duplex,30/09/2021,18/10/2021,25/10/2021,18,7,25,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,2,Townhouse,22/03/2022,31/03/2022,7/04/2022,9,7,16,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,19/04/2022,5/05/2022,27/05/2022,16,22,38,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4215,1,Apartment,28/03/2022,7/04/2022,14/04/2022,10,7,17,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,13/06/2022,21/06/2022,23/06/2022,8,2,10,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,13/05/2022,20/05/2022,23/05/2022,7,3,10,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,25/10/2021,3/11/2021,9/11/2021,9,6,15,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,26/04/2022,18/05/2022,20/05/2022,22,2,24,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,24/05/2022,13/06/2022,28/06/2022,20,15,35,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,30/09/2021,8/10/2021,26/10/2021,8,18,26,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4215,3,Detached House,28/07/2021,10/08/2021,13/10/2021,13,64,77,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,2/02/2022,8/02/2022,16/02/2022,6,8,14,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4215,1,Apartment,23/09/2021,29/09/2021,1/11/2021,6,33,39,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4215,1,Apartment,11/02/2022,25/02/2022,8/03/2022,14,11,25,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,18/05/2021,25/05/2021,8/07/2021,7,44,51,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,2,Apartment,25/03/2022,8/04/2022,26/04/2022,14,18,32,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,9/11/2021,15/12/2021,22/12/2021,36,7,43,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,29/04/2022,5/05/2022,10/05/2022,6,5,11,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,20/12/2021,23/12/2021,5/01/2022,3,13,16,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,1/10/2021,8/10/2021,15/11/2021,7,38,45,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,25/10/2021,9/11/2021,18/11/2021,15,9,24,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,2,Apartment,17/05/2022,26/05/2022,26/05/2022,9,0,9,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,2/09/2021,10/09/2021,8/10/2021,8,28,36,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,14/04/2022,16/05/2022,26/05/2022,32,10,42,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,8/07/2021,27/07/2021,1/11/2021,19,97,116,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,10/06/2021,18/06/2021,9/09/2021,8,83,91,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,26/11/2021,6/12/2021,10/12/2021,10,4,14,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,17/09/2021,17/09/2021,9/11/2021,0,53,53,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4215,1,Apartment,27/04/2021,5/05/2021,28/07/2021,8,84,92,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4128,3,Cluster House,9/12/2021,23/12/2021,24/12/2021,14,1,15,Public Housing,LOGAN HSC,Logan,Springwood
4128,2,Apartment,4/05/2022,12/05/2022,13/05/2022,8,1,9,Public Housing,LOGAN HSC,Logan,Springwood
4128,2,Apartment,16/11/2021,29/11/2021,7/12/2021,13,8,21,Public Housing,LOGAN HSC,Logan,Springwood
4380,1,Apartment,3/05/2022,10/05/2022,18/05/2022,7,8,15,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Southern Downs,Southern Downs
4380,1,Apartment,6/09/2021,10/09/2021,27/10/2021,4,47,51,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Southern Downs,Southern Downs
4487,3,Detached House,4/08/2021,13/08/2021,30/08/2021,9,17,26,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4487,3,Townhouse,14/04/2022,27/04/2022,6/05/2022,13,9,22,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4487,3,Townhouse,25/05/2021,2/06/2021,22/07/2021,8,50,58,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4487,2,Apartment,6/07/2021,13/07/2021,27/08/2021,7,45,52,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4487,1,Apartment,1/12/2021,14/12/2021,7/01/2022,13,24,37,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4487,2,Duplex,21/02/2022,10/03/2022,22/03/2022,17,12,29,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST HSC,Balonne,Warrego
4227,3,Detached House,3/02/2022,15/02/2022,17/02/2022,12,2,14,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,1,Apartment,18/08/2021,31/08/2021,29/09/2021,13,29,42,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,1,Apartment,7/02/2022,14/02/2022,16/02/2022,7,2,9,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,1,Apartment,12/05/2022,18/05/2022,3/06/2022,6,16,22,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,16/07/2021,27/07/2021,30/08/2021,11,34,45,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,3/11/2021,9/11/2021,13/12/2021,6,34,40,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,3,Townhouse,25/11/2021,6/12/2021,16/12/2021,11,10,21,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,3,Townhouse,2/09/2021,15/09/2021,21/09/2021,13,6,19,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,26/07/2021,6/08/2021,25/08/2021,11,19,30,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,2/09/2021,10/09/2021,19/10/2021,8,39,47,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,20/10/2021,28/10/2021,3/11/2021,8,6,14,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4227,2,Townhouse,30/09/2021,13/10/2021,3/11/2021,13,21,34,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4500,1,Apartment,22/11/2021,13/12/2021,7/01/2022,21,25,46,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4500,2,Townhouse,21/01/2022,3/02/2022,3/03/2022,13,28,41,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4500,2,Townhouse,7/12/2021,17/12/2021,24/12/2021,10,7,17,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4875,4,Detached House,11/04/2022,12/04/2022,12/04/2022,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND HSC,Torres,Cook
4565,1,Apartment,21/07/2021,11/08/2021,17/08/2021,21,6,27,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,30/11/2021,10/12/2021,13/01/2022,10,34,44,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,16/06/2021,30/06/2021,26/07/2021,14,26,40,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,28/07/2021,11/08/2021,13/08/2021,14,2,16,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,16/08/2021,27/08/2021,3/09/2021,11,7,18,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,30/09/2021,11/10/2021,15/10/2021,11,4,15,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,3,Detached House,26/04/2022,17/05/2022,17/05/2022,21,0,21,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,13/02/2022,25/03/2022,4/04/2022,40,10,50,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,1,Apartment,25/03/2022,11/04/2022,14/04/2022,17,3,20,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,4,Detached House,23/06/2021,8/07/2021,22/07/2021,15,14,29,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4565,3,Detached House,24/09/2021,6/10/2021,13/10/2021,12,7,19,Public Housing,MAROOCHYDORE HSC,Noosa,Noosa
4385,2,Detached House,13/07/2021,20/07/2021,26/08/2021,7,37,44,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Goondiwindi,Southern Downs
4313,2,Detached House,13/01/2022,9/02/2022,10/03/2022,27,29,56,Public Housing,IPSWICH HSC,Somerset,Nanango
4158,2,Cluster House,4/11/2021,22/11/2021,2/12/2021,18,10,28,Public Housing,BAYSIDE HSC,Redland,Capalaba
4158,2,Cluster House,14/07/2021,29/07/2021,24/08/2021,15,26,41,Public Housing,BAYSIDE HSC,Redland,Capalaba
4580,3,Detached House,4/08/2021,22/09/2021,22/09/2021,49,0,49,Public Housing,MAROOCHYDORE HSC,Gympie,Gympie
4128,2,Cluster House,11/11/2021,7/12/2021,17/12/2021,26,10,36,Public Housing,LOGAN HSC,Logan,Waterford
4680,3,Detached House,16/08/2021,1/09/2021,7/09/2021,16,6,22,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4680,2,Apartment,20/09/2021,25/10/2021,25/10/2021,35,0,35,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4680,2,Apartment,7/06/2021,11/06/2021,22/07/2021,4,41,45,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4655,2,Townhouse,6/07/2021,6/08/2021,13/08/2021,31,7,38,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,26/11/2021,8/12/2021,22/12/2021,12,14,26,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,7/09/2021,17/09/2021,24/09/2021,10,7,17,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,3,Detached House,30/03/2022,27/04/2022,29/04/2022,28,2,30,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4224,2,Townhouse,15/04/2022,15/04/2022,7/06/2022,0,53,53,Public Housing,GOLD COAST HSC,Gold Coast,Currumbin
4854,1,Apartment,13/04/2022,6/05/2022,23/05/2022,23,17,40,Public Housing,CAIRNS HSC,Cassowary Coast,Hill
4854,1,Apartment,4/04/2022,12/05/2022,30/06/2022,38,49,87,Public Housing,CAIRNS HSC,Cassowary Coast,Hill
4854,1,Apartment,21/06/2021,2/07/2021,20/07/2021,11,18,29,Public Housing,CAIRNS HSC,Cassowary Coast,Hill
4810,2,Apartment,13/05/2021,2/06/2021,6/07/2021,20,34,54,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,3,Detached House,30/07/2021,31/08/2021,3/09/2021,32,3,35,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,2,Detached House,21/09/2021,26/10/2021,2/11/2021,35,7,42,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,2,Detached House,11/11/2021,22/11/2021,14/12/2021,11,22,33,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,3,Detached House,31/03/2022,24/05/2022,8/06/2022,54,15,69,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,2,Detached House,2/08/2021,1/09/2021,10/09/2021,30,9,39,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,3,Detached House,22/10/2021,3/11/2021,9/11/2021,12,6,18,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,2,Cluster House,29/09/2021,2/11/2021,9/11/2021,34,7,41,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4811,2,Detached House,7/12/2021,20/12/2021,24/12/2021,13,4,17,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4812,3,Detached House,17/03/2022,13/04/2022,19/04/2022,27,6,33,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,3,Detached House,7/07/2021,23/07/2021,23/07/2021,16,0,16,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,3,Detached House,24/09/2021,21/10/2021,26/10/2021,27,5,32,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,3,Detached House,8/10/2021,11/10/2021,22/10/2021,3,11,14,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,3,Detached House,13/08/2021,14/09/2021,15/09/2021,32,1,33,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4811,4,Detached House,25/05/2022,22/06/2022,22/06/2022,28,0,28,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,3,Detached House,21/07/2021,17/08/2021,26/08/2021,27,9,36,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,3,Detached House,17/11/2021,7/12/2021,9/12/2021,20,2,22,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,3,Detached House,19/08/2021,31/08/2021,7/09/2021,12,7,19,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
0,1,Apartment,7/01/2022,18/01/2022,14/02/2022,11,27,38,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4811,1,Apartment,14/09/2021,18/10/2021,28/10/2021,34,10,44,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4811,3,Detached House,11/02/2022,1/03/2022,16/03/2022,18,15,33,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4811,3,Detached House,10/05/2021,25/06/2021,15/07/2021,46,20,66,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4815,3,Detached House,13/08/2021,3/09/2021,8/09/2021,21,5,26,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4814,3,Detached House,21/01/2022,15/02/2022,23/02/2022,25,8,33,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,3,Detached House,18/05/2022,26/05/2022,27/05/2022,8,1,9,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4817,3,Detached House,20/07/2021,30/07/2021,4/08/2021,10,5,15,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,3,Detached House,7/07/2021,5/08/2021,11/08/2021,29,6,35,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,26/05/2022,6/06/2022,9/06/2022,11,3,14,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,22/06/2021,12/07/2021,20/07/2021,20,8,28,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,22/07/2021,6/08/2021,6/08/2021,15,0,15,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,4/01/2022,2/03/2022,3/03/2022,57,1,58,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4814,3,Detached House,22/01/2022,11/02/2022,21/02/2022,20,10,30,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,22/02/2022,3/03/2022,16/03/2022,9,13,22,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,25/02/2022,8/03/2022,14/03/2022,11,6,17,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,8/04/2022,21/04/2022,27/04/2022,13,6,19,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,1/09/2021,13/09/2021,7/10/2021,12,24,36,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,26/08/2021,3/09/2021,10/09/2021,8,7,15,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,17/05/2021,26/05/2021,22/07/2021,9,57,66,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,15/09/2021,23/09/2021,5/11/2021,8,43,51,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,22/10/2021,17/11/2021,2/12/2021,26,15,41,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,19/04/2022,4/05/2022,12/05/2022,15,8,23,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,19/04/2022,28/04/2022,20/05/2022,9,22,31,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,29/09/2021,7/10/2021,22/10/2021,8,15,23,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,14/01/2022,24/01/2022,4/03/2022,10,39,49,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,4/08/2021,19/08/2021,3/09/2021,15,15,30,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,20/05/2022,30/05/2022,10/06/2022,10,11,21,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,18/08/2021,26/08/2021,31/08/2021,8,5,13,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,18/03/2022,31/03/2022,14/04/2022,13,14,27,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,29/07/2021,5/08/2021,11/08/2021,7,6,13,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,29/03/2022,13/04/2022,16/05/2022,15,33,48,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,28/04/2022,28/04/2022,28/06/2022,0,61,61,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,29/09/2021,7/10/2021,14/10/2021,8,7,15,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,15/03/2022,21/03/2022,31/03/2022,6,10,16,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,13/07/2021,19/07/2021,28/07/2021,6,9,15,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,18/03/2022,13/04/2022,26/05/2022,26,43,69,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,24/09/2021,5/10/2021,13/10/2021,11,8,19,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,16/06/2021,29/06/2021,16/07/2021,13,17,30,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,15/12/2021,23/12/2021,25/01/2022,8,33,41,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4815,3,Detached House,22/07/2021,17/08/2021,19/08/2021,26,2,28,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,13/07/2021,23/07/2021,29/07/2021,10,6,16,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4812,1,Apartment,13/04/2022,26/04/2022,9/05/2022,13,13,26,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4818,3,Detached House,26/04/2022,30/05/2022,6/06/2022,34,7,41,Public Housing,TOWNSVILLE HSC,Townsville,Hinchinbrook
4815,2,Duplex,12/04/2022,17/05/2022,23/05/2022,35,6,41,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4818,3,Detached House,25/02/2022,5/04/2022,13/04/2022,39,8,47,Public Housing,TOWNSVILLE HSC,Townsville,Hinchinbrook
4818,3,Detached House,6/01/2022,10/02/2022,15/02/2022,35,5,40,Public Housing,TOWNSVILLE HSC,Townsville,Hinchinbrook
4814,3,Detached House,1/02/2022,17/02/2022,1/03/2022,16,12,28,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,4,Detached House,28/03/2022,28/04/2022,3/05/2022,31,5,36,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,1,Apartment,5/05/2022,13/05/2022,23/06/2022,8,41,49,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,11/10/2021,18/10/2021,3/11/2021,7,16,23,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Duplex,22/03/2022,13/04/2022,29/04/2022,22,16,38,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,26/10/2021,2/11/2021,15/12/2021,7,43,50,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4814,2,Cluster House,20/07/2021,27/07/2021,27/07/2021,7,0,7,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4814,2,Cluster House,12/08/2021,1/09/2021,8/09/2021,20,7,27,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4810,2,Townhouse,24/09/2021,6/10/2021,12/10/2021,12,6,18,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4810,2,Townhouse,12/05/2022,25/05/2022,20/06/2022,13,26,39,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4810,2,Townhouse,27/09/2021,8/10/2021,21/10/2021,11,13,24,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4810,2,Townhouse,16/06/2021,25/06/2021,2/07/2021,9,7,16,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4810,2,Townhouse,9/09/2021,28/09/2021,22/10/2021,19,24,43,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4815,3,Detached House,23/08/2021,10/09/2021,22/09/2021,18,12,30,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,12/10/2021,18/10/2021,20/10/2021,6,2,8,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,1,Apartment,16/06/2021,25/06/2021,19/07/2021,9,24,33,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,1,Apartment,14/03/2022,30/03/2022,22/04/2022,16,23,39,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
0,1,Apartment,9/09/2021,23/09/2021,28/09/2021,14,5,19,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,1,Apartment,29/04/2022,13/05/2022,8/06/2022,14,26,40,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,1,Apartment,14/09/2021,7/12/2021,23/12/2021,84,16,100,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,1,Apartment,24/05/2022,27/05/2022,13/06/2022,3,17,20,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4811,2,Duplex,10/05/2022,24/05/2022,27/05/2022,14,3,17,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4810,1,Apartment,27/05/2022,14/06/2022,21/06/2022,18,7,25,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4815,3,Detached House,27/10/2021,10/11/2021,12/11/2021,14,2,16,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,14/01/2022,25/01/2022,25/01/2022,11,0,11,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,3,Detached House,26/07/2021,5/08/2021,6/08/2021,10,1,11,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4810,1,Apartment,4/04/2022,6/05/2022,18/05/2022,32,12,44,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,8/04/2022,3/05/2022,19/05/2022,25,16,41,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,1,Apartment,25/05/2022,6/06/2022,10/06/2022,12,4,16,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4818,3,Cluster House,15/02/2022,10/03/2022,11/03/2022,23,1,24,Public Housing,TOWNSVILLE HSC,Townsville,Hinchinbrook
4814,2,Townhouse,14/06/2021,15/06/2021,13/07/2021,1,28,29,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,15/07/2021,23/07/2021,13/08/2021,8,21,29,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Townhouse,30/09/2021,1/11/2021,17/11/2021,32,16,48,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4815,3,Detached House,18/02/2022,1/03/2022,3/03/2022,11,2,13,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,4,Detached House,30/07/2021,27/08/2021,31/08/2021,28,4,32,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4812,1,Apartment,24/11/2021,7/12/2021,17/12/2021,13,10,23,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,2,Cluster House,17/08/2021,1/09/2021,8/09/2021,15,7,22,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
